School,Name,Position,Class,Hometown,High School
2023 Football Roster - University of Cincinnati Athletics,Dartanyan  Tinsley,OL,Sr.,"Owensboro, Ky.",Owensboro
2023 Football Roster - University of Cincinnati Athletics,Mao Glynn II,OL,R-So.,"Cincinnati, Ohio",Walnut Hills
2023 Football Roster - University of Cincinnati Athletics,Deondre Buford,OL,R-Jr.,"Detroit, Mich.",Martin Luther King
2023 Football Roster - University of Cincinnati Athletics,Ryan Mullaney,DL,R-Sr.,"Cincinnati, Ohio",Moeller
2023 Football Roster - University of Cincinnati Athletics,Trevor Radosevich,OL,R-Sr.,"Englishtown, N.J.",Manalapan
2023 Football Roster - University of Cincinnati Athletics,Luke Dalton,OL,R-Fr.,"Crystal Lake, Ill.",Marian Central Catholic
2023 Football Roster - University of Cincinnati Athletics,Matt Mason,OL,R-Fr.,"Union, Ky.",Ryle
2023 Football Roster - University of Cincinnati Athletics,Nathan Hawks,K,Jr.,"Enon, Ohio",Greenon
2023 Football Roster - University of Cincinnati Athletics,Landon Fickell,OL,R-So.,"Cincinnati, Ohio",Moeller
2023 Football Roster - University of Cincinnati Athletics,Luke Kandra,OL,R-Jr.,"Cincinnati, Ohio",Elder
2023 Football Roster - University of Cincinnati Athletics,Cam Jones,OL,R-Sr.,"Knott County, Ky.",Fredrick Douglass
2023 Football Roster - University of Cincinnati Athletics,Judea Milon,OL,Jr.,"Killeen, Texas",Shoemaker
2023 Football Roster - University of Cincinnati Athletics,Phillip Wilder,OL,R-Jr.,"Jonesboro, Ga.",Mt. Zion
2023 Football Roster - University of Cincinnati Athletics,John Williams,OL,R-Jr.,"Bolingbrook, Ill.",Bolingbrook
2023 Football Roster - University of Cincinnati Athletics,Mitch Raifsnider,OL,R-So.,"Castalia, Ohio",Margaretta
2023 Football Roster - University of Cincinnati Athletics,Jonathan  Harder,OL,R-Fr.,"Delaware, Ohio",Olentangy Berlin
2023 Football Roster - University of Cincinnati Athletics,Grant Edgington,OL,Fr.,"Madeira, Ohio",Madeira
2023 Football Roster - University of Cincinnati Athletics,Ethan  Green,OL,R-Fr.,"Fremont, Ohio",Fremont Ross
2023 Football Roster - University of Cincinnati Athletics,Chris Scott,WR,R-Jr.,"Columbus, Ohio",Pickerington North
2023 Football Roster - University of Cincinnati Athletics,Michael Mussari,WR,Fr.,"Kings Mills, Ohio",Kings
2023 Football Roster - University of Cincinnati Athletics,Michael McCalmont,TE,R-Jr.,"Mason, Ohio",Mason
2023 Football Roster - University of Cincinnati Athletics,Ty Perkins,WR,Fr.,"Ironton, Ohio",Ironton
2023 Football Roster - University of Cincinnati Athletics,Sterling  Berkhalter,WR,Jr.,"Cincinnati, Ohio","Georgia Prep Academy (Snellville, Ga.)"
2023 Football Roster - University of Cincinnati Athletics,Triston O'Brien,LS,R-So.,"Jefferson, Ohio",NDCL
2023 Football Roster - University of Cincinnati Athletics,Jiair Thomas,WR,R-Sr.,"Cincinnati, Ohio",Winton Woods
2023 Football Roster - University of Cincinnati Athletics,Lesley Andoh,WR,R-Fr.,"Dublin, Ohio",Scioto
2023 Football Roster - University of Cincinnati Athletics,Payten Singletary,TE,R-Jr.,"Thomasville, Ga.",Thomasville
2023 Football Roster - University of Cincinnati Athletics,Jesse Meyer,TE,R-Fr.,"Coldwater, Ohio",Coldwater
2023 Football Roster - University of Cincinnati Athletics,Jalen Hunt,DT,R-Sr.,"Detroit, Mich.",Belleville
2023 Football Roster - University of Cincinnati Athletics,Drew Logan,DL,R-Fr.,"North Canton, Ohio",Hoover
2023 Football Roster - University of Cincinnati Athletics,Derrick Shepard Jr.,DL,R-Fr.,"Dayton, Ohio",Archbishop Alter
2023 Football Roster - University of Cincinnati Athletics,Keilan Smith,DT,Fr.,"Pickerington, Ohio",Pickerington Central
2023 Football Roster - University of Cincinnati Athletics,Justin Wodtly,DE,R-Jr.,"Cleveland, Ohio",Cleveland Heights
2023 Football Roster - University of Cincinnati Athletics,Dominique Perry,DL,R-Jr.,"Germantown, Md.",Northwest
2023 Football Roster - University of Cincinnati Athletics,Cayson Pfeiffer,LS,R-Sr.,"Columbus, Ohio",Dublin Scioto
2023 Football Roster - University of Cincinnati Athletics,Eric  Phillips,DE,R-Sr.,"Cincinnati, Ohio",Colerain
2023 Football Roster - University of Cincinnati Athletics,Rob Jackson,DE,R-So.,"Philadelphia, Pa.",Archbishop Wood
University of Oklahoma Athletics,Kalib Hicks,RB,Fr.,"Denton, Texas",Ryan HS
University of Oklahoma Athletics,Jayden Gibson,WR,So.,"Winter Garden, Fla.",West Orange HS
University of Oklahoma Athletics,Dasan McCullough,LB,So.,"Bloomington, Ind.",Bloomington South HS
University of Oklahoma Athletics,Jovantae Barnes,RB,So.,"Las Vegas, Nev.",Desert Pines HS
University of Oklahoma Athletics,Billy Bowman Jr.,DB,Jr.,"Denton, Texas",Ryan HS
University of Oklahoma Athletics,Jalil Farooq,WR,Jr.,"Lanham, Md.",Dr. Henry A Wise Jr. HS
University of Oklahoma Athletics,Robert  Spears-Jennings,DB,So.,"Broken Arrow, Okla.",Broken Arrow HS
University of Oklahoma Athletics,Nic Anderson,WR,R-Fr.,"Katy, Texas",Katy HS
University of Oklahoma Athletics,Justin Harrington,DB,Red 5th,"Raleigh, N.C.",Southeast Raleigh HS
University of Oklahoma Athletics,Andrel Anthony,WR,Jr.,"Lansing, Mich.",East Lansing HS
University of Oklahoma Athletics,Woodi Washington,DB,R-Sr.,"Murfreesboro, Tenn.",Oakland HS
University of Oklahoma Athletics,LV Bunkley-Shelton,WR,R-Jr.,"Compton, Calif.",Arizona State University
University of Oklahoma Athletics,Makari Vickers,DB,Fr.,"Quincy, Fla.",Munroe HS
University of Oklahoma Athletics,Jaren Kanak,LB,So.,"Hays, Kan.",Hays HS
University of Oklahoma Athletics,Daylan Smothers,RB,Fr.,"Charlotte, N.C.",West Charlotte HS
University of Oklahoma Athletics,Dillon Gabriel,QB,R-Sr.,"Mililani, Hawaii",Mililani HS
University of Oklahoma Athletics,Jonah Laulu,DL,Red 5th,"Las Vegas, Nev.",University of Hawai'i
University of Oklahoma Athletics,D.J. Graham II,WR,Sr.,"Fort Worth, Texas",Keller Central HS
University of Oklahoma Athletics,Gentry Williams,DB,So.,"Tulsa, Okla.",Booker T. Washington HS
University of Oklahoma Athletics,Jackson Arnold,QB,Fr.,"Denton, Texas",Guyer HS
University of Oklahoma Athletics,Kip Lewis,LB,R-Fr.,"Carthage, Texas",Carthage HS
University of Oklahoma Athletics,Davis Beville,QB,R-Sr.,"Greenville, S.C.",University of Pittsburgh
University of Oklahoma Athletics,Kobie McKinzie,LB,R-Fr.,"Lubbock, Texas",Lubbock-Cooper HS
University of Oklahoma Athletics,Key Lawrence,DB,Sr.,"Nashville, Tenn.",Ensworth HS
University of Oklahoma Athletics,Drake Stoops,WR,Red 5th,"Norman, Okla.",Norman North HS
University of Oklahoma Athletics,J.J. Hester,WR,R-Jr.,"Tulsa, Okla.",University of Missouri
University of Oklahoma Athletics,Shane Whitter,LB,R-Jr.,"Burlington, N.C.",Walter M. Williams HS
University of Oklahoma Athletics,General Booty,QB,R-So.,"Allen, Texas",Tyler Junior College
University of Oklahoma Athletics,Reggie Grimes II,DL,Sr.,"Antioch, Tenn.",Ravenwood HS
University of Oklahoma Athletics,Kendel Dolby,DB,Jr.,"Springfield, Ohio",Northeastern Oklahoma A&M
University of Oklahoma Athletics,Brenen Thompson,WR,So.,"Spearman, Texas",University of Texas
University of Oklahoma Athletics,Blake Smith,TE,R-Jr.,"Southlake, Texas",Southlake Carroll HS
University of Oklahoma Athletics,Taylor Heim,LB,Fr.,"Yukon, Okla.",Bethany HS
University of Oklahoma Athletics,Jaquaize Pettaway,WR,Fr.,"Houston, Texas",Langham Creek HS
University of Oklahoma Athletics,Kaden Helms,TE,R-Fr.,"Bellevue, Neb.",Bellevue West HS
University of Oklahoma Athletics,Erik McCarty,DB,Fr.,"McAlester, Okla.",McAlester HS
University of Oklahoma Athletics,Jacobe Johnson,DB,Fr.,"Mustang, Okla.",Mustang HS
University of Oklahoma Athletics,Kade McIntyre,TE,Fr.,"Fremont, Neb.",Archbishop Bergan HS
University of Oklahoma Athletics,Lewis Carter,LB,Fr.,"Tampa, Fla.",Tampa Catholic HS
University of Oklahoma Athletics,Jacob Switzer,QB,R-So.,"Allen, Texas",Southeastern Louisiana University
University of Oklahoma Athletics,Braylon Colgrove,RB,Fr.,"Providence Village, Texas",Aubrey HS
University of Oklahoma Athletics,Reggie Pearson,DB,R-Sr.,"Detroit, Mich.",River Rouge HS
University of Oklahoma Athletics,Peyton Bowen,DB,Fr.,"Denton, Texas",Guyer HS
University of Oklahoma Athletics,Chapman McKown,RB,Fr.,"Norman, Okla.",Norman North HS
University of Oklahoma Athletics,Emeka Megwa,RB,R-So.,"Fort Worth, Texas",University of Washington
University of Oklahoma Athletics,Jasiah Wagoner,DB,Fr.,"Spanaway, Wash.",Spanaway Lake HS
University of Oklahoma Athletics,Marcus Major,RB,R-Sr.,"Oklahoma City, Okla.",Millwood HS
University of Oklahoma Athletics,Samuel Omosigho,LB,Fr.,"Heartland, Texas",Crandall HS
University of Oklahoma Athletics,Daeh McCullough,DB,Fr.,"South Bend, Ind.",Saint Joseph HS
University of Oklahoma Athletics,Kani Walker,DB,R-So.,"Suwanee, Ga.",University of Louisville
University of Oklahoma Athletics,Jayden Rowe,DB,R-Fr.,"Tulsa, Okla.",Union HS
University of Oklahoma Athletics,Gavin Sawchuk,RB,R-Fr.,"Littleton, Colo.",Valor Christian HS
University of Oklahoma Athletics,Danny Stutsman,LB,Jr.,"Windermere, Fla.",Foundation Academy
University of Oklahoma Athletics,Casen Calmus,DB,Fr.,"Brentwood, Tenn.",Brentwood Academy
University of Oklahoma Athletics,Tawee Walker,RB,Jr.,"North Las Vegas, Nev.",Palomar College (Calif.)
University of Oklahoma Athletics,Trace Ford,DL,R-Sr.,"Edmond, Okla.",Edmond Santa Fe HS
University of Oklahoma Athletics,Cale Fugate,DB,Fr.,"Tulsa, Okla.",Bixby HS
University of Oklahoma Athletics,Ashton Logan,P,R-Fr.,"Anaheim Hills, Calif.",University of Colorado
University of Oklahoma Athletics,R Mason Thomas,DL,So.,"Fort Lauderdale, Fla.",Cardinal Gibbons HS
University of Oklahoma Athletics,Marcus Stripling,DL,Sr.,"Houston, Texas",Mayde Creek HS
University of Oklahoma Athletics,Adepoju Adebawore,DL,Fr.,"Kansas City, Mo.",North Kansas City HS
University of Oklahoma Athletics,Zach Schmit,K/P,R-Jr.,"Oklahoma City, Okla.",Bishop McGuinness HS
University of Oklahoma Athletics,Jakeb Snyder,DB,Fr.,"Bixby, Okla.",Bixby HS
University of Oklahoma Athletics,Josh Plaster,K/P,R-Sr.,"Flower Mound, Texas",Arizona State University
University of Oklahoma Athletics,River Faulkner,LB,Fr.,"Oklahoma City, Okla.",Heritage Hall HS
University of Oklahoma Athletics,Owen Heinecke,LB,R-So.,"Tulsa, Okla.",Ohio State University
University of Oklahoma Athletics,Peter Schuh,DB,R-Fr.,"Montvale, N.J.",St. Joseph Regional HS
University of Oklahoma Athletics,Ethan Downs,DL,Jr.,"Weatherford, Okla.",Weatherford HS
University of Oklahoma Athletics,Emmett Jones III,DB,Fr.,"Lancaster, Texas",Lubbock-Cooper HS
University of Oklahoma Athletics,Konnor Near,LB,R-Sr.,"St. Johns, Mich.",Ferris State University
University of Oklahoma Athletics,Redi Mustafaraj,K,R-So.,"Atoka, Okla.",Northeastern Oklahoma A&M
University of Oklahoma Athletics,Kelvin Gilliam Jr.,DL,R-So.,"Richmond, Va.",Highland Springs HS
University of Oklahoma Athletics,Hampton Fay,TE,R-So.,"Fort Worth, Texas",Michigan State University
University of Oklahoma Athletics,Gavin  Marshall,K,R-Fr.,"Frisco, Texas",Frisco HS
University of Oklahoma Athletics,Gabriel McDaniel,DB,R-Jr.,"Nashville, Tenn.",Middle Tennessee State Univ.
University of Oklahoma Athletics,Cooper Cookson,LB,Fr.,"Oklahoma City, Okla.",Heritage Hall HS
University of Oklahoma Athletics,Luke Elzinga,P,R-Sr.,"Grand Rapids, Mich.",Grand Rapids Christian HS
University of Oklahoma Athletics,Pierce Hudgens,DB,R-Jr.,"Flower Mound, Texas",Flower Mound HS
University of Oklahoma Athletics,Ben Anderson,LS,R-Fr.,"Charlotte, N.C.",Charlotte Latin School
University of Oklahoma Athletics,Phil Picciotti,LB,Fr.,"Perkasie, Pa.",IMG Academy (Fla.)
University of Oklahoma Athletics,Troy Everett,OL,R-So.,"Roanoke, Va.",Appalachian State University
University of Oklahoma Athletics,Reed DeQuasie,LB,Fr.,"Choctaw, Okla.",Choctaw HS
University of Oklahoma Athletics,Caleb Shaffer,OL,R-Sr.,"Carmel, Ind.",Carmel HS
University of Oklahoma Athletics,Jacob Lacey,DL,R-Sr.,"Bowling Green, Ky.",South Warren HS
University of Oklahoma Athletics,Aaryn Parks,OL,R-Jr.,"Seat Pleasant, Md.",National Christian Academy
University of Oklahoma Athletics,Ashton Sanders,DL,Fr.,"Pasadena, Calif.",Cathedral HS
University of Oklahoma Athletics,Gracen Halton,DL,So.,"San Diego, Calif.",St. Augustine HS
University of Oklahoma Athletics,Gunnar Allen,OL,R-Fr.,"Aledo, Texas",Aledo HS
University of Oklahoma Athletics,Ethan Lane,LS,R-Jr.,"Dallas, Texas",Jesuit College Prep School of Dallas
University of Oklahoma Athletics,Savion Byrd,OL,R-So.,"Cedar Hill, Texas",Duncanville HS
University of Oklahoma Athletics,Tyler Guyton,OL,R-Jr.,"Manor, Texas",TCU
University of Oklahoma Athletics,Kenneth Wermy,OL,Fr.,"Cache, Okla.",Cache HS
University of Oklahoma Athletics,Drew Batt,OL,Fr.,"Turpin, Okla.",Turpin HS
University of Oklahoma Athletics,Joshua Bates,OL,Fr.,"Durango, Colo",Durango HS
University of Oklahoma Athletics,Ty Kubicek,OL,Fr.,"Sacramento, Calif.",Capital Christian HS
University of Oklahoma Athletics,Nate Anderson,OL,R-Jr.,"Frisco, Texas",Rick Reedy HS
University of Oklahoma Athletics,Cayden Green,OL,Fr.,"Lee’s Summit, Mo.",Lee’s Summit North HS
University of Oklahoma Athletics,Logan Howland,OL,Fr.,"Westfield, N.J.",Hun School of Princeton
University of Oklahoma Athletics,McKade Mettauer,OL,R-Sr.,"The Woodlands, Texas",University of California
University of Oklahoma Athletics,Andrew Raym,OL,Sr.,"Broken Arrow, Okla.",Broken Arrow HS
University of Oklahoma Athletics,Walter Rouse,OL,R-Sr.,"Silver Spring, Md.",Sidwell Friends HS
University of Oklahoma Athletics,Jacob Sexton,OL,So.,"Edmond, Okla.",Deer Creek HS
University of Oklahoma Athletics,Heath Ozaeta,OL,Fr.,"Snoqualmie, Wash.",Mount Si HS
University of Oklahoma Athletics,Christian Smith,OL,Fr.,"Southlake, Texas",Carroll Senior HS
University of Oklahoma Athletics,Jake Taylor,OL,So.,"Las Vegas, Nev.",Bishop Gorman HS
University of Oklahoma Athletics,Rondell Bothroyd,DL,R-Sr.,"Manchester, Conn.",E.O. Smith
University of Oklahoma Athletics,Josh Fanuiel,TE,R-So.,"Missouri City, Texas",Cameron University
University of Oklahoma Athletics,Austin Stogner,TE,Sr.,"Plano, Texas",Prestonwood Christian
University of Oklahoma Athletics,Gavin Freeman,WR,So.,"Oklahoma City, Okla.",Heritage Hall HS
University of Oklahoma Athletics,Major Melson,WR,R-Jr.,"Mansfield, Texas",Legacy HS
University of Oklahoma Athletics,Brandon Harper,WR,Fr.,"Norman, Okla.",Noble HS
University of Oklahoma Athletics,Trey Brown,WR,Fr.,"Nashville, Tenn.",Christ Presbyterian Academy
University of Oklahoma Athletics,Patrick Cromer,WR,Fr.,"Rome, Ga.",Rome HS
University of Oklahoma Athletics,Jason Llewellyn,TE,So.,"Aledo, Texas",Aledo HS
University of Oklahoma Athletics,Jordan Kelley,DL,Red 5th,"Tulsa, Okla.",Union HS
University of Oklahoma Athletics,Eli Merck,WR,Fr.,"Norris, S.C.",D.W. Daniel HS
University of Oklahoma Athletics,Taylor Wein,DL,Fr.,"Brentwood, Tenn.",Nolensville HS
University of Oklahoma Athletics,Drew Heinig,DL,Fr.,"Jenks, Okla.",Glenpool HS
University of Oklahoma Athletics,Phil Paea,DL,R-Sr.,"Berrien Springs, Mich.",Utah State University
University of Oklahoma Athletics,Isaiah Coe,DL,R-Sr.,"Homewood, Ill.",Iowa Western CC
University of Oklahoma Athletics,Da'Jon Terry,DL,R-Sr.,"Meridian, Miss.",University of Tennessee
University of Oklahoma Athletics,Davon Sears,DL,R-Sr.,"Detroit, Mich.",Center Line HS
University of Oklahoma Athletics,Kyle Carlson,LB,Fr.,"Dallas, Texas",Highland Park HS
University of Oklahoma Athletics,Hayden Bray,TE,R-So.,"Austin, Texas",Westlake HS
University of Oklahoma Athletics,Markus Strong,DL,Fr.,"Raiford, Fla.",Union County HS
2023 Cowboy Football Roster - Oklahoma State University Athletics,Ollie Gordon II,RB,So.,"Fort Worth, TX",Euless Trinity
2023 Cowboy Football Roster - Oklahoma State University Athletics,Lardarius Webb Jr.,S,Jr.,"Opelika, AL",Jackson Academy
2023 Cowboy Football Roster - Oklahoma State University Athletics,Xavier Benson,LB,R-Sr.,"Texarkana, TX",Pleasant Grove
2023 Cowboy Football Roster - Oklahoma State University Athletics,Korie Black,CB,Sr.,"Waco, TX",Connally
2023 Cowboy Football Roster - Oklahoma State University Athletics,Talyn Shettron,WR,R-Fr.,"Edmond, OK",Santa Fe
2023 Cowboy Football Roster - Oklahoma State University Athletics,Jaden Nixon,RB,R-So.,"Dallas, TX",Lone Star
2023 Cowboy Football Roster - Oklahoma State University Athletics,Cam Smith,CB,R-So.,"Little Elm, TX",Braswell
2023 Cowboy Football Roster - Oklahoma State University Athletics,Nickolas Martin,LB,R-So.,"Texarkana, TX",Pleasant Grove
2023 Cowboy Football Roster - Oklahoma State University Athletics,Jaden Bray,WR,R-So.,"Norman, OK",Norman
2023 Cowboy Football Roster - Oklahoma State University Athletics,Kendal Daniels,S,R-So.,"Beggs, OK",Beggs
2023 Cowboy Football Roster - Oklahoma State University Athletics,Zane Flores,QB,Fr.,"Gretna, NE",Gretna
2023 Cowboy Football Roster - Oklahoma State University Athletics,Lyrik Rawls,S,R-So.,"Jefferson, TX",Marshall
2023 Cowboy Football Roster - Oklahoma State University Athletics,Alan Bowman,QB,R-Sr.,"Grapevine, TX",Grapevine
2023 Cowboy Football Roster - Oklahoma State University Athletics,Cameron Epps,S,R-Fr.,"St. Louis, MO",Chaminade
2023 Cowboy Football Roster - Oklahoma State University Athletics,Blaine Green,WR,R-So.,"Allen, TX",Allen
2023 Cowboy Football Roster - Oklahoma State University Athletics,D.J. McKinney,CB,R-Fr.,"Colleyville, TX",Colleyville Heritage
2023 Cowboy Football Roster - Oklahoma State University Athletics,Trey Rucker,S,R-Sr.,"Waldorf, MD",Flint Hill (VA)
2023 Cowboy Football Roster - Oklahoma State University Athletics,Rashod Owens,WR,R-Jr.,"San Antonio, TX",Roosevelt
2023 Cowboy Football Roster - Oklahoma State University Athletics,Kale Smith,CB,R-So.,"Oklahoma City, OK",Midwest City
2023 Cowboy Football Roster - Oklahoma State University Athletics,Tabry Shettron,TE,R-Fr.,"Edmond, OK",Santa Fe
2023 Cowboy Football Roster - Oklahoma State University Athletics,Dylan Smith,CB,Fr.,"Little Elm, TX",Braswell
2023 Cowboy Football Roster - Oklahoma State University Athletics,Kam Franklin,S,Fr.,"Oak Grove, LA",Oak Grove
2023 Cowboy Football Roster - Oklahoma State University Athletics,Gunnar Gundy,QB,R-So.,"Stillwater, OK",Stillwater
2023 Cowboy Football Roster - Oklahoma State University Athletics,RJ Lester,CB,Fr.,"Fort Smith, AR",Northside
2023 Cowboy Football Roster - Oklahoma State University Athletics,Garret Rangel,QB,R-Fr.,"Frisco, TX",Lone Star
2023 Cowboy Football Roster - Oklahoma State University Athletics,Nick Session,S,R-Jr.,"Gardena, CA",East (UT)
2023 Cowboy Football Roster - Oklahoma State University Athletics,Peyton Thompson,QB,R-Sr.,"Tulsa, OK",Union
2023 Cowboy Football Roster - Oklahoma State University Athletics,Ty Williams,S,R-So.,"Muskogee, OK",Muskogee
2023 Cowboy Football Roster - Oklahoma State University Athletics,Josiah Johnson,TE,R-Sr.,"Jacksonville, FL",Bolles School
2023 Cowboy Football Roster - Oklahoma State University Athletics,Leon Johnson III,WR,Sr.,"Bothell, WA",Bothell
2023 Cowboy Football Roster - Oklahoma State University Athletics,Tywon Wray Jr.,S,Fr.,"Smyrna, GA",Campbell
